*** Start ***
*** SYS ARGS ***
Sensor row length    s_n : 16
Sensor row spacing   s_d : 5 m
Sampling period        T : 25 s
*** Initializing sensors ***
*** Initializing grid ***
Grid dimensions: (75, 75) m
thetaLLE: [25000, -39.9, -26.8]
>> Log p(I|[25000, -39.9, -26.8])=-18285.428230707745
>> p(I|[25000, -39.9, -26.8])=0.0
>> Storing LE at (1, 132)in le_matrix.
thetaLLE: [25000, -39.9, -26.7]
>> Log p(I|[25000, -39.9, -26.7])=-18310.232124720325
>> p(I|[25000, -39.9, -26.7])=0.0
>> Storing LE at (1, 133)in le_matrix.
thetaLLE: [25000, -39.9, -26.6]
>> Log p(I|[25000, -39.9, -26.6])=-18330.502802908657
>> p(I|[25000, -39.9, -26.6])=0.0
>> Storing LE at (1, 134)in le_matrix.
thetaLLE: [25000, -39.9, -26.5]
>> Log p(I|[25000, -39.9, -26.5])=-18356.019977393906
>> p(I|[25000, -39.9, -26.5])=0.0
>> Storing LE at (1, 135)in le_matrix.
thetaLLE: [25000, -39.9, -26.4]
>> Log p(I|[25000, -39.9, -26.4])=-18381.90474564403
>> p(I|[25000, -39.9, -26.4])=0.0
>> Storing LE at (1, 136)in le_matrix.
thetaLLE: [25000, -39.9, -26.3]
>> Log p(I|[25000, -39.9, -26.3])=-18241.5669048597
>> p(I|[25000, -39.9, -26.3])=0.0
>> Storing LE at (1, 137)in le_matrix.
thetaLLE: [25000, -39.9, -26.2]
>> Log p(I|[25000, -39.9, -26.2])=-18256.40908674407
>> p(I|[25000, -39.9, -26.2])=0.0
>> Storing LE at (1, 138)in le_matrix.
thetaLLE: [25000, -39.9, -26.1]
>> Log p(I|[25000, -39.9, -26.1])=-18271.669324692866
>> p(I|[25000, -39.9, -26.1])=0.0
>> Storing LE at (1, 139)in le_matrix.
thetaLLE: [25000, -39.9, -26.0]
>> Log p(I|[25000, -39.9, -26.0])=-18287.262931319572
>> p(I|[25000, -39.9, -26.0])=0.0
>> Storing LE at (1, 140)in le_matrix.
thetaLLE: [25000, -39.9, -25.9]
>> Log p(I|[25000, -39.9, -25.9])=-18303.28171523331
>> p(I|[25000, -39.9, -25.9])=0.0
>> Storing LE at (1, 141)in le_matrix.
thetaLLE: [25000, -39.9, -25.8]
>> Log p(I|[25000, -39.9, -25.8])=-18492.747842609235
>> p(I|[25000, -39.9, -25.8])=0.0
>> Storing LE at (1, 142)in le_matrix.
thetaLLE: [25000, -39.9, -25.7]
>> Log p(I|[25000, -39.9, -25.7])=-18496.341885596055
>> p(I|[25000, -39.9, -25.7])=0.0
>> Storing LE at (1, 143)in le_matrix.
thetaLLE: [25000, -39.9, -25.6]
>> Log p(I|[25000, -39.9, -25.6])=-18513.703144568157
>> p(I|[25000, -39.9, -25.6])=0.0
>> Storing LE at (1, 144)in le_matrix.
thetaLLE: [25000, -39.9, -25.5]
>> Log p(I|[25000, -39.9, -25.5])=-18731.761976412272
>> p(I|[25000, -39.9, -25.5])=0.0
>> Storing LE at (1, 145)in le_matrix.
thetaLLE: [25000, -39.9, -25.4]
>> Log p(I|[25000, -39.9, -25.4])=-18721.36418818901
>> p(I|[25000, -39.9, -25.4])=0.0
>> Storing LE at (1, 146)in le_matrix.
thetaLLE: [25000, -39.9, -25.3]
>> Log p(I|[25000, -39.9, -25.3])=-18730.6623984055
>> p(I|[25000, -39.9, -25.3])=0.0
>> Storing LE at (1, 147)in le_matrix.
thetaLLE: [25000, -39.9, -25.2]
>> Log p(I|[25000, -39.9, -25.2])=-18730.70689583154
>> p(I|[25000, -39.9, -25.2])=0.0
>> Storing LE at (1, 148)in le_matrix.
thetaLLE: [25000, -39.9, -25.1]
>> Log p(I|[25000, -39.9, -25.1])=-18734.069248113337
>> p(I|[25000, -39.9, -25.1])=0.0
>> Storing LE at (1, 149)in le_matrix.
thetaLLE: [25000, -39.9, -25.0]
>> Log p(I|[25000, -39.9, -25.0])=-18734.128111650938
>> p(I|[25000, -39.9, -25.0])=0.0
>> Storing LE at (1, 150)in le_matrix.
thetaLLE: [25000, -39.9, -24.9]
>> Log p(I|[25000, -39.9, -24.9])=-18739.21170324338
>> p(I|[25000, -39.9, -24.9])=0.0
>> Storing LE at (1, 151)in le_matrix.
thetaLLE: [25000, -39.9, -24.8]
>> Log p(I|[25000, -39.9, -24.8])=-18741.723122131832
>> p(I|[25000, -39.9, -24.8])=0.0
>> Storing LE at (1, 152)in le_matrix.
thetaLLE: [25000, -39.9, -24.7]
>> Log p(I|[25000, -39.9, -24.7])=-18746.923829082913
>> p(I|[25000, -39.9, -24.7])=0.0
>> Storing LE at (1, 153)in le_matrix.
thetaLLE: [25000, -39.9, -24.6]
>> Log p(I|[25000, -39.9, -24.6])=-18745.271067265407
>> p(I|[25000, -39.9, -24.6])=0.0
>> Storing LE at (1, 154)in le_matrix.
thetaLLE: [25000, -39.9, -24.5]
>> Log p(I|[25000, -39.9, -24.5])=-18759.26326442742
>> p(I|[25000, -39.9, -24.5])=0.0
>> Storing LE at (1, 155)in le_matrix.
thetaLLE: [25000, -39.9, -24.4]
>> Log p(I|[25000, -39.9, -24.4])=-18567.86302507739
>> p(I|[25000, -39.9, -24.4])=0.0
>> Storing LE at (1, 156)in le_matrix.
thetaLLE: [25000, -39.9, -24.3]
>> Log p(I|[25000, -39.9, -24.3])=-18559.036702178822
>> p(I|[25000, -39.9, -24.3])=0.0
>> Storing LE at (1, 157)in le_matrix.
thetaLLE: [25000, -39.9, -24.2]
>> Log p(I|[25000, -39.9, -24.2])=-18560.64081941406
>> p(I|[25000, -39.9, -24.2])=0.0
>> Storing LE at (1, 158)in le_matrix.
thetaLLE: [25000, -39.9, -24.1]
>> Log p(I|[25000, -39.9, -24.1])=-18425.452398410824
>> p(I|[25000, -39.9, -24.1])=0.0
>> Storing LE at (1, 159)in le_matrix.
thetaLLE: [25000, -39.9, -24.0]
>> Log p(I|[25000, -39.9, -24.0])=-18418.30220956406
>> p(I|[25000, -39.9, -24.0])=0.0
>> Storing LE at (1, 160)in le_matrix.
thetaLLE: [25000, -39.9, -23.9]
>> Log p(I|[25000, -39.9, -23.9])=-18411.7138233515
>> p(I|[25000, -39.9, -23.9])=0.0
>> Storing LE at (1, 161)in le_matrix.
thetaLLE: [25000, -39.9, -23.8]
>> Log p(I|[25000, -39.9, -23.8])=-18405.57210161343
>> p(I|[25000, -39.9, -23.8])=0.0
>> Storing LE at (1, 162)in le_matrix.
thetaLLE: [25000, -39.9, -23.7]
>> Log p(I|[25000, -39.9, -23.7])=-18400.004802960368
>> p(I|[25000, -39.9, -23.7])=0.0
>> Storing LE at (1, 163)in le_matrix.
thetaLLE: [25000, -39.9, -23.6]
>> Log p(I|[25000, -39.9, -23.6])=-18595.303481034964
>> p(I|[25000, -39.9, -23.6])=0.0
>> Storing LE at (1, 164)in le_matrix.
thetaLLE: [25000, -39.9, -23.5]
>> Log p(I|[25000, -39.9, -23.5])=-18575.546698813872
>> p(I|[25000, -39.9, -23.5])=0.0
>> Storing LE at (1, 165)in le_matrix.
thetaLLE: [25000, -39.9, -23.4]
>> Log p(I|[25000, -39.9, -23.4])=-18556.33507380564
>> p(I|[25000, -39.9, -23.4])=0.0
>> Storing LE at (1, 166)in le_matrix.
thetaLLE: [25000, -39.9, -23.3]
>> Log p(I|[25000, -39.9, -23.3])=-18543.994039770037
>> p(I|[25000, -39.9, -23.3])=0.0
>> Storing LE at (1, 167)in le_matrix.
thetaLLE: [25000, -39.9, -23.2]
>> Log p(I|[25000, -39.9, -23.2])=-18525.881332633795
>> p(I|[25000, -39.9, -23.2])=0.0
>> Storing LE at (1, 168)in le_matrix.
thetaLLE: [25000, -39.9, -23.1]
>> Log p(I|[25000, -39.9, -23.1])=-18510.235189627827
>> p(I|[25000, -39.9, -23.1])=0.0
>> Storing LE at (1, 169)in le_matrix.
thetaLLE: [25000, -39.9, -23.0]
>> Log p(I|[25000, -39.9, -23.0])=-18495.897059228468
>> p(I|[25000, -39.9, -23.0])=0.0
>> Storing LE at (1, 170)in le_matrix.
thetaLLE: [25000, -39.9, -22.9]
>> Log p(I|[25000, -39.9, -22.9])=-18482.48362725372
>> p(I|[25000, -39.9, -22.9])=0.0
>> Storing LE at (1, 171)in le_matrix.
thetaLLE: [25000, -39.9, -22.8]
>> Log p(I|[25000, -39.9, -22.8])=-18469.748941714315
>> p(I|[25000, -39.9, -22.8])=0.0
>> Storing LE at (1, 172)in le_matrix.
thetaLLE: [25000, -39.9, -22.7]
>> Log p(I|[25000, -39.9, -22.7])=-18457.89020723662
>> p(I|[25000, -39.9, -22.7])=0.0
>> Storing LE at (1, 173)in le_matrix.
thetaLLE: [25000, -39.9, -22.6]
>> Log p(I|[25000, -39.9, -22.6])=-18446.744148129717
>> p(I|[25000, -39.9, -22.6])=0.0
>> Storing LE at (1, 174)in le_matrix.
thetaLLE: [25000, -39.9, -22.5]
>> Log p(I|[25000, -39.9, -22.5])=-18436.58232423964
>> p(I|[25000, -39.9, -22.5])=0.0
>> Storing LE at (1, 175)in le_matrix.
thetaLLE: [25000, -39.9, -22.4]
>> Log p(I|[25000, -39.9, -22.4])=-18427.203990763173
>> p(I|[25000, -39.9, -22.4])=0.0
>> Storing LE at (1, 176)in le_matrix.
thetaLLE: [25000, -39.9, -22.3]
>> Log p(I|[25000, -39.9, -22.3])=-18418.75196312662
>> p(I|[25000, -39.9, -22.3])=0.0
>> Storing LE at (1, 177)in le_matrix.
thetaLLE: [25000, -39.9, -22.2]
>> Log p(I|[25000, -39.9, -22.2])=-18411.06233174478
>> p(I|[25000, -39.9, -22.2])=0.0
>> Storing LE at (1, 178)in le_matrix.
thetaLLE: [25000, -39.9, -22.1]
>> Log p(I|[25000, -39.9, -22.1])=-18404.238214522695
>> p(I|[25000, -39.9, -22.1])=0.0
>> Storing LE at (1, 179)in le_matrix.
thetaLLE: [25000, -39.9, -22.0]
>> Log p(I|[25000, -39.9, -22.0])=-18398.142455010093
>> p(I|[25000, -39.9, -22.0])=0.0
>> Storing LE at (1, 180)in le_matrix.
thetaLLE: [25000, -39.9, -21.9]
>> Log p(I|[25000, -39.9, -21.9])=-18392.94650950113
>> p(I|[25000, -39.9, -21.9])=0.0
>> Storing LE at (1, 181)in le_matrix.
thetaLLE: [25000, -39.9, -21.8]
>> Log p(I|[25000, -39.9, -21.8])=-18388.91280024294
>> p(I|[25000, -39.9, -21.8])=0.0
>> Storing LE at (1, 182)in le_matrix.
thetaLLE: [25000, -39.9, -21.7]
>> Log p(I|[25000, -39.9, -21.7])=-18386.830937036564
>> p(I|[25000, -39.9, -21.7])=0.0
>> Storing LE at (1, 183)in le_matrix.
thetaLLE: [25000, -39.9, -21.6]
>> Log p(I|[25000, -39.9, -21.6])=-18381.084992882574
>> p(I|[25000, -39.9, -21.6])=0.0
>> Storing LE at (1, 184)in le_matrix.
thetaLLE: [25000, -39.9, -21.5]
>> Log p(I|[25000, -39.9, -21.5])=-18380.29567922749
>> p(I|[25000, -39.9, -21.5])=0.0
>> Storing LE at (1, 185)in le_matrix.
thetaLLE: [25000, -39.9, -21.4]
>> Log p(I|[25000, -39.9, -21.4])=-18380.151479094297
>> p(I|[25000, -39.9, -21.4])=0.0
>> Storing LE at (1, 186)in le_matrix.
thetaLLE: [25000, -39.9, -21.3]
>> Log p(I|[25000, -39.9, -21.3])=-18233.654246740334
>> p(I|[25000, -39.9, -21.3])=0.0
>> Storing LE at (1, 187)in le_matrix.
thetaLLE: [25000, -39.9, -21.2]
>> Log p(I|[25000, -39.9, -21.2])=-18224.38682839545
>> p(I|[25000, -39.9, -21.2])=0.0
>> Storing LE at (1, 188)in le_matrix.
thetaLLE: [25000, -39.9, -21.1]
>> Log p(I|[25000, -39.9, -21.1])=-18215.78672338975
>> p(I|[25000, -39.9, -21.1])=0.0
>> Storing LE at (1, 189)in le_matrix.
thetaLLE: [25000, -39.9, -21.0]
>> Log p(I|[25000, -39.9, -21.0])=-18207.774562186925
>> p(I|[25000, -39.9, -21.0])=0.0
>> Storing LE at (1, 190)in le_matrix.
thetaLLE: [25000, -39.9, -20.9]
>> Log p(I|[25000, -39.9, -20.9])=-18200.424056129756
>> p(I|[25000, -39.9, -20.9])=0.0
>> Storing LE at (1, 191)in le_matrix.
thetaLLE: [25000, -39.9, -20.8]
>> Log p(I|[25000, -39.9, -20.8])=-18339.42831724169
>> p(I|[25000, -39.9, -20.8])=0.0
>> Storing LE at (1, 192)in le_matrix.
thetaLLE: [25000, -39.9, -20.7]
>> Log p(I|[25000, -39.9, -20.7])=-18322.20474484562
>> p(I|[25000, -39.9, -20.7])=0.0
>> Storing LE at (1, 193)in le_matrix.
thetaLLE: [25000, -39.9, -20.6]
>> Log p(I|[25000, -39.9, -20.6])=-18316.84940742574
>> p(I|[25000, -39.9, -20.6])=0.0
>> Storing LE at (1, 194)in le_matrix.
thetaLLE: [25000, -39.9, -20.5]
>> Log p(I|[25000, -39.9, -20.5])=-18494.208935392602
>> p(I|[25000, -39.9, -20.5])=0.0
>> Storing LE at (1, 195)in le_matrix.
thetaLLE: [25000, -39.9, -20.4]
>> Log p(I|[25000, -39.9, -20.4])=-18465.00496079245
>> p(I|[25000, -39.9, -20.4])=0.0
>> Storing LE at (1, 196)in le_matrix.
thetaLLE: [25000, -39.9, -20.3]
>> Log p(I|[25000, -39.9, -20.3])=-18453.080108875256
>> p(I|[25000, -39.9, -20.3])=0.0
>> Storing LE at (1, 197)in le_matrix.
thetaLLE: [25000, -39.9, -20.2]
>> Log p(I|[25000, -39.9, -20.2])=-18433.471613156216
>> p(I|[25000, -39.9, -20.2])=0.0
>> Storing LE at (1, 198)in le_matrix.
thetaLLE: [25000, -39.9, -20.1]
>> Log p(I|[25000, -39.9, -20.1])=-18417.009732201208
>> p(I|[25000, -39.9, -20.1])=0.0
>> Storing LE at (1, 199)in le_matrix.
thetaLLE: [25000, -39.9, -20.0]
>> Log p(I|[25000, -39.9, -20.0])=-18397.796747065968
>> p(I|[25000, -39.9, -20.0])=0.0
>> Storing LE at (1, 200)in le_matrix.
thetaLLE: [25000, -39.9, -19.9]
>> Log p(I|[25000, -39.9, -19.9])=-18383.095487296374
>> p(I|[25000, -39.9, -19.9])=0.0
>> Storing LE at (1, 201)in le_matrix.
thetaLLE: [25000, -39.9, -19.8]
>> Log p(I|[25000, -39.9, -19.8])=-18366.705901901674
>> p(I|[25000, -39.9, -19.8])=0.0
>> Storing LE at (1, 202)in le_matrix.
thetaLLE: [25000, -39.9, -19.7]
>> Log p(I|[25000, -39.9, -19.7])=-18352.770272529127
>> p(I|[25000, -39.9, -19.7])=0.0
>> Storing LE at (1, 203)in le_matrix.
thetaLLE: [25000, -39.9, -19.6]
>> Log p(I|[25000, -39.9, -19.6])=-18333.436297807773
>> p(I|[25000, -39.9, -19.6])=0.0
>> Storing LE at (1, 204)in le_matrix.
thetaLLE: [25000, -39.9, -19.5]
>> Log p(I|[25000, -39.9, -19.5])=-18327.14732719424
>> p(I|[25000, -39.9, -19.5])=0.0
>> Storing LE at (1, 205)in le_matrix.
thetaLLE: [25000, -39.9, -19.4]
>> Log p(I|[25000, -39.9, -19.4])=-18166.060920126696
>> p(I|[25000, -39.9, -19.4])=0.0
>> Storing LE at (1, 206)in le_matrix.
thetaLLE: [25000, -39.9, -19.3]
>> Log p(I|[25000, -39.9, -19.3])=-18142.189857140867
>> p(I|[25000, -39.9, -19.3])=0.0
>> Storing LE at (1, 207)in le_matrix.
thetaLLE: [25000, -39.9, -19.2]
>> Log p(I|[25000, -39.9, -19.2])=-18127.501740607917
>> p(I|[25000, -39.9, -19.2])=0.0
>> Storing LE at (1, 208)in le_matrix.
thetaLLE: [25000, -39.9, -19.1]
>> Log p(I|[25000, -39.9, -19.1])=-17995.79288586471
>> p(I|[25000, -39.9, -19.1])=0.0
>> Storing LE at (1, 209)in le_matrix.
thetaLLE: [25000, -39.9, -19.0]
>> Log p(I|[25000, -39.9, -19.0])=-17974.061717753048
>> p(I|[25000, -39.9, -19.0])=0.0
>> Storing LE at (1, 210)in le_matrix.
thetaLLE: [25000, -39.9, -18.9]
>> Log p(I|[25000, -39.9, -18.9])=-17953.036223092025
>> p(I|[25000, -39.9, -18.9])=0.0
>> Storing LE at (1, 211)in le_matrix.
thetaLLE: [25000, -39.9, -18.8]
>> Log p(I|[25000, -39.9, -18.8])=-17932.616555410947
>> p(I|[25000, -39.9, -18.8])=0.0
>> Storing LE at (1, 212)in le_matrix.
thetaLLE: [25000, -39.9, -18.7]
>> Log p(I|[25000, -39.9, -18.7])=-17912.90657305402
>> p(I|[25000, -39.9, -18.7])=0.0
>> Storing LE at (1, 213)in le_matrix.
thetaLLE: [25000, -39.9, -18.6]
>> Log p(I|[25000, -39.9, -18.6])=-18057.776447806606
>> p(I|[25000, -39.9, -18.6])=0.0
>> Storing LE at (1, 214)in le_matrix.
thetaLLE: [25000, -39.9, -18.5]
>> Log p(I|[25000, -39.9, -18.5])=-18026.9228317937
>> p(I|[25000, -39.9, -18.5])=0.0
>> Storing LE at (1, 215)in le_matrix.
thetaLLE: [25000, -39.9, -18.4]
>> Log p(I|[25000, -39.9, -18.4])=-17996.74339146807
>> p(I|[25000, -39.9, -18.4])=0.0
>> Storing LE at (1, 216)in le_matrix.
thetaLLE: [25000, -39.9, -18.3]
>> Log p(I|[25000, -39.9, -18.3])=-17972.410103154412
>> p(I|[25000, -39.9, -18.3])=0.0
>> Storing LE at (1, 217)in le_matrix.
thetaLLE: [25000, -39.9, -18.2]
>> Log p(I|[25000, -39.9, -18.2])=-17943.576217023456
>> p(I|[25000, -39.9, -18.2])=0.0
>> Storing LE at (1, 218)in le_matrix.
thetaLLE: [25000, -39.9, -18.1]
>> Log p(I|[25000, -39.9, -18.1])=-17916.97875763308
>> p(I|[25000, -39.9, -18.1])=0.0
>> Storing LE at (1, 219)in le_matrix.
thetaLLE: [25000, -39.9, -18.0]
>> Log p(I|[25000, -39.9, -18.0])=-17891.666918326013
>> p(I|[25000, -39.9, -18.0])=0.0
>> Storing LE at (1, 220)in le_matrix.
thetaLLE: [25000, -39.9, -17.9]
>> Log p(I|[25000, -39.9, -17.9])=-17867.323805555578
>> p(I|[25000, -39.9, -17.9])=0.0
>> Storing LE at (1, 221)in le_matrix.
thetaLLE: [25000, -39.9, -17.8]
>> Log p(I|[25000, -39.9, -17.8])=-17843.745820232412
>> p(I|[25000, -39.9, -17.8])=0.0
>> Storing LE at (1, 222)in le_matrix.
thetaLLE: [25000, -39.9, -17.7]
>> Log p(I|[25000, -39.9, -17.7])=-17821.091020244898
>> p(I|[25000, -39.9, -17.7])=0.0
>> Storing LE at (1, 223)in le_matrix.
thetaLLE: [25000, -39.9, -17.6]
>> Log p(I|[25000, -39.9, -17.6])=-17799.222255224016
>> p(I|[25000, -39.9, -17.6])=0.0
>> Storing LE at (1, 224)in le_matrix.
thetaLLE: [25000, -39.9, -17.5]
>> Log p(I|[25000, -39.9, -17.5])=-17778.36133926161
>> p(I|[25000, -39.9, -17.5])=0.0
>> Storing LE at (1, 225)in le_matrix.
thetaLLE: [25000, -39.9, -17.4]
>> Log p(I|[25000, -39.9, -17.4])=-17758.341734564907
>> p(I|[25000, -39.9, -17.4])=0.0
>> Storing LE at (1, 226)in le_matrix.
thetaLLE: [25000, -39.9, -17.3]
>> Log p(I|[25000, -39.9, -17.3])=-17739.266410367945
>> p(I|[25000, -39.9, -17.3])=0.0
>> Storing LE at (1, 227)in le_matrix.
thetaLLE: [25000, -39.9, -17.2]
>> Log p(I|[25000, -39.9, -17.2])=-17721.01669754227
>> p(I|[25000, -39.9, -17.2])=0.0
>> Storing LE at (1, 228)in le_matrix.
thetaLLE: [25000, -39.9, -17.1]
>> Log p(I|[25000, -39.9, -17.1])=-17703.663553788436
>> p(I|[25000, -39.9, -17.1])=0.0
>> Storing LE at (1, 229)in le_matrix.
thetaLLE: [25000, -39.9, -17.0]
>> Log p(I|[25000, -39.9, -17.0])=-17687.10502471886
>> p(I|[25000, -39.9, -17.0])=0.0
>> Storing LE at (1, 230)in le_matrix.
thetaLLE: [25000, -39.9, -16.9]
>> Log p(I|[25000, -39.9, -16.9])=-17671.462546702573
>> p(I|[25000, -39.9, -16.9])=0.0
>> Storing LE at (1, 231)in le_matrix.
thetaLLE: [25000, -39.9, -16.8]
>> Log p(I|[25000, -39.9, -16.8])=-17656.929328413196
>> p(I|[25000, -39.9, -16.8])=0.0
>> Storing LE at (1, 232)in le_matrix.
thetaLLE: [25000, -39.9, -16.7]
>> Log p(I|[25000, -39.9, -16.7])=-17644.08023857331
>> p(I|[25000, -39.9, -16.7])=0.0
>> Storing LE at (1, 233)in le_matrix.
thetaLLE: [25000, -39.9, -16.6]
>> Log p(I|[25000, -39.9, -16.6])=-17628.79719629799
>> p(I|[25000, -39.9, -16.6])=0.0
>> Storing LE at (1, 234)in le_matrix.
thetaLLE: [25000, -39.9, -16.5]
>> Log p(I|[25000, -39.9, -16.5])=-17617.397622754317
>> p(I|[25000, -39.9, -16.5])=0.0
>> Storing LE at (1, 235)in le_matrix.
thetaLLE: [25000, -39.9, -16.4]
>> Log p(I|[25000, -39.9, -16.4])=-17606.719890148517
>> p(I|[25000, -39.9, -16.4])=0.0
>> Storing LE at (1, 236)in le_matrix.
thetaLLE: [25000, -39.9, -16.3]
>> Log p(I|[25000, -39.9, -16.3])=-17488.95931324834
>> p(I|[25000, -39.9, -16.3])=0.0
>> Storing LE at (1, 237)in le_matrix.
thetaLLE: [25000, -39.9, -16.2]
>> Log p(I|[25000, -39.9, -16.2])=-17472.080248315237
>> p(I|[25000, -39.9, -16.2])=0.0
>> Storing LE at (1, 238)in le_matrix.
thetaLLE: [25000, -39.9, -16.1]
>> Log p(I|[25000, -39.9, -16.1])=-17455.943517046
>> p(I|[25000, -39.9, -16.1])=0.0
>> Storing LE at (1, 239)in le_matrix.
thetaLLE: [25000, -39.9, -16.0]
>> Log p(I|[25000, -39.9, -16.0])=-17440.462147529634
>> p(I|[25000, -39.9, -16.0])=0.0
>> Storing LE at (1, 240)in le_matrix.
thetaLLE: [25000, -39.9, -15.9]
>> Log p(I|[25000, -39.9, -15.9])=-17425.716932308256
>> p(I|[25000, -39.9, -15.9])=0.0
>> Storing LE at (1, 241)in le_matrix.
thetaLLE: [25000, -39.9, -15.8]
>> Log p(I|[25000, -39.9, -15.8])=-17530.07711782268
>> p(I|[25000, -39.9, -15.8])=0.0
>> Storing LE at (1, 242)in le_matrix.
thetaLLE: [25000, -39.9, -15.7]
>> Log p(I|[25000, -39.9, -15.7])=-17507.67973314758
>> p(I|[25000, -39.9, -15.7])=0.0
>> Storing LE at (1, 243)in le_matrix.
thetaLLE: [25000, -39.9, -15.6]
>> Log p(I|[25000, -39.9, -15.6])=-17495.132453265956
>> p(I|[25000, -39.9, -15.6])=0.0
>> Storing LE at (1, 244)in le_matrix.
thetaLLE: [25000, -39.9, -15.5]
>> Log p(I|[25000, -39.9, -15.5])=-17638.061317851567
>> p(I|[25000, -39.9, -15.5])=0.0
>> Storing LE at (1, 245)in le_matrix.
thetaLLE: [25000, -39.9, -15.4]
>> Log p(I|[25000, -39.9, -15.4])=-17605.943800219877
>> p(I|[25000, -39.9, -15.4])=0.0
>> Storing LE at (1, 246)in le_matrix.
thetaLLE: [25000, -39.9, -15.3]
>> Log p(I|[25000, -39.9, -15.3])=-17588.219070479787
>> p(I|[25000, -39.9, -15.3])=0.0
>> Storing LE at (1, 247)in le_matrix.
thetaLLE: [25000, -39.9, -15.2]
>> Log p(I|[25000, -39.9, -15.2])=-17564.425900255792
>> p(I|[25000, -39.9, -15.2])=0.0
>> Storing LE at (1, 248)in le_matrix.
thetaLLE: [25000, -39.9, -15.1]
>> Log p(I|[25000, -39.9, -15.1])=-17543.410806921765
>> p(I|[25000, -39.9, -15.1])=0.0
>> Storing LE at (1, 249)in le_matrix.
thetaLLE: [25000, -39.9, -15.0]
>> Log p(I|[25000, -39.9, -15.0])=-17520.207898516983
>> p(I|[25000, -39.9, -15.0])=0.0
>> Storing LE at (1, 250)in le_matrix.
thetaLLE: [25000, -39.9, -14.9]
>> Log p(I|[25000, -39.9, -14.9])=-17501.25643968701
>> p(I|[25000, -39.9, -14.9])=0.0
>> Storing LE at (1, 251)in le_matrix.
thetaLLE: [25000, -39.9, -14.8]
>> Log p(I|[25000, -39.9, -14.8])=-17480.68789972845
>> p(I|[25000, -39.9, -14.8])=0.0
>> Storing LE at (1, 252)in le_matrix.
thetaLLE: [25000, -39.9, -14.7]
>> Log p(I|[25000, -39.9, -14.7])=-17462.69155668167
>> p(I|[25000, -39.9, -14.7])=0.0
>> Storing LE at (1, 253)in le_matrix.
thetaLLE: [25000, -39.9, -14.6]
>> Log p(I|[25000, -39.9, -14.6])=-17439.082459860478
>> p(I|[25000, -39.9, -14.6])=0.0
>> Storing LE at (1, 254)in le_matrix.
thetaLLE: [25000, -39.9, -14.5]
>> Log p(I|[25000, -39.9, -14.5])=-17428.73248085981
>> p(I|[25000, -39.9, -14.5])=0.0
>> Storing LE at (1, 255)in le_matrix.
thetaLLE: [25000, -39.9, -14.4]
>> Log p(I|[25000, -39.9, -14.4])=-17282.573580574302
>> p(I|[25000, -39.9, -14.4])=0.0
>> Storing LE at (1, 256)in le_matrix.
thetaLLE: [25000, -39.9, -14.3]
>> Log p(I|[25000, -39.9, -14.3])=-17255.472045140166
>> p(I|[25000, -39.9, -14.3])=0.0
>> Storing LE at (1, 257)in le_matrix.
thetaLLE: [25000, -39.9, -14.2]
>> Log p(I|[25000, -39.9, -14.2])=-17238.263312422056
>> p(I|[25000, -39.9, -14.2])=0.0
>> Storing LE at (1, 258)in le_matrix.
thetaLLE: [25000, -39.9, -14.1]
>> Log p(I|[25000, -39.9, -14.1])=-17094.300725405537
>> p(I|[25000, -39.9, -14.1])=0.0
>> Storing LE at (1, 259)in le_matrix.
thetaLLE: [25000, -39.9, -14.0]
>> Log p(I|[25000, -39.9, -14.0])=-17069.46427457367
>> p(I|[25000, -39.9, -14.0])=0.0
>> Storing LE at (1, 260)in le_matrix.
thetaLLE: [25000, -39.9, -13.9]
>> Log p(I|[25000, -39.9, -13.9])=-17045.375468619925
>> p(I|[25000, -39.9, -13.9])=0.0
>> Storing LE at (1, 261)in le_matrix.
thetaLLE: [25000, -39.9, -13.8]
>> Log p(I|[25000, -39.9, -13.8])=-17021.95374311312
>> p(I|[25000, -39.9, -13.8])=0.0
>> Storing LE at (1, 262)in le_matrix.
thetaLLE: [25000, -39.9, -13.7]
>> Log p(I|[25000, -39.9, -13.7])=-16999.28375529214
>> p(I|[25000, -39.9, -13.7])=0.0
>> Storing LE at (1, 263)in le_matrix.
thetaLLE: [25000, -39.9, -13.6]
>> Log p(I|[25000, -39.9, -13.6])=-17150.347802381217
>> p(I|[25000, -39.9, -13.6])=0.0
>> Storing LE at (1, 264)in le_matrix.
thetaLLE: [25000, -39.9, -13.5]
>> Log p(I|[25000, -39.9, -13.5])=-17115.941981716296
>> p(I|[25000, -39.9, -13.5])=0.0
>> Storing LE at (1, 265)in le_matrix.
thetaLLE: [25000, -39.9, -13.4]
>> Log p(I|[25000, -39.9, -13.4])=-17082.26009276041
>> p(I|[25000, -39.9, -13.4])=0.0
>> Storing LE at (1, 266)in le_matrix.
thetaLLE: [25000, -39.9, -13.3]
>> Log p(I|[25000, -39.9, -13.3])=-17054.763269337313
>> p(I|[25000, -39.9, -13.3])=0.0
>> Storing LE at (1, 267)in le_matrix.
thetaLLE: [25000, -39.9, -13.2]
>> Log p(I|[25000, -39.9, -13.2])=-17022.52839096046
>> p(I|[25000, -39.9, -13.2])=0.0
>> Storing LE at (1, 268)in le_matrix.
thetaLLE: [25000, -39.9, -13.1]
>> Log p(I|[25000, -39.9, -13.1])=-16992.669047498337
